n,p,k,temperature,humidity,ph,rainfall,crop_std,country,year,unit,yield,yield_foodgrains,yield_oilseeds,n_norm,p_norm,k_norm,temperature_norm,humidity_norm,ph_norm,rainfall_norm,year_norm
94.0,50.0,19.0,23.30355338,73.62548442,5.873242491,97.59081274,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.6714285714285714,0.3214285714285714,0.07,0.4154362731045521,0.692543022357182,0.3683305642369787,0.2779948444610429,0.5
76.0,39.0,24.0,24.2547451,55.64709899,6.995843776,64.23845455,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5428571428571428,0.2428571428571428,0.095,0.4427302954628704,0.4828185603294315,0.5429094452188471,0.1581726925591926,0.5
77.0,52.0,17.0,24.86374934,65.7420046,5.714799723,75.82270467,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.55,0.3357142857142857,0.06,0.4602054006318584,0.6005793379321492,0.3436906840705224,0.199790432739371,0.5
74.0,39.0,23.0,22.6265115,65.77472881,6.78073637,88.17251033,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5285714285714286,0.2428571428571428,0.09,0.3960088581873597,0.6009610778477971,0.5094574879369769,0.2441585185377099,0.5
81.0,49.0,20.0,18.04185513,60.61494304,5.513697923,104.2321615,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5785714285714286,0.3142857142857143,0.075,0.2644541875180373,0.5407702837965155,0.3124167779414736,0.3018546475796266,0.5
63.0,42.0,21.0,23.26237612,72.33125523,5.798423907999999,67.10225139,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.45,0.2642857142857143,0.08,0.4142547099859262,0.6774453640235013,0.3566953161116488,0.1684612094317838,0.5
99.0,38.0,21.0,22.88330922,71.59722446,6.352471866,67.72777298,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.7071428571428572,0.2357142857142857,0.08,0.4033775542807669,0.6688826257871088,0.4428568712517975,0.170708467108374,0.5
90.0,52.0,25.0,25.97482359,69.36385721,6.822586546,103.2234212,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.6428571428571429,0.3357142857142857,0.1,0.4920871809119178,0.6428295774285474,0.5159657264296617,0.2982306329667002,0.5
68.0,40.0,19.0,26.14384005,66.20569924,6.655426355,107.2361366,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.4857142857142857,0.25,0.07,0.4969370328830471,0.6059885060300183,0.4899701753115321,0.3126467708439269,0.5
60.0,57.0,24.0,18.66116213,61.55327249,6.1212940410000005,75.03247667,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.4285714285714285,0.3714285714285714,0.095,0.282224925792192,0.55171624108908,0.406905757944171,0.1969514484938287,0.5
71.0,52.0,18.0,25.10787449,55.97732754,5.790770202999999,78.16077693,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5071428571428571,0.3357142857142857,0.065,0.4672104629786247,0.4866707975208417,0.3555050669358113,0.2081902240794395,0.5
61.0,59.0,17.0,23.33844615,59.24580604,6.47444292,105.0083144,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.4357142857142857,0.3857142857142857,0.06,0.416437505584292,0.5247987983766876,0.4618249326677428,0.3046430654226188,0.5
88.0,38.0,15.0,25.08239719,65.92195844,6.455116637000001,62.49190812,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.6285714285714286,0.2357142857142857,0.05,0.4664794032130607,0.6026785654979823,0.4588194480805068,0.1518980252494057,0.5
65.0,60.0,22.0,25.36768364,72.52054555,6.6069840860000015,107.9124111,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.4642857142857143,0.3928571428571428,0.085,0.4746655707133678,0.6796535050539421,0.4824367819088669,0.3150763641399909,0.5
78.0,37.0,22.0,25.34217103,63.31801994,6.330554389,74.52082026,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5571428571428572,0.2285714285714285,0.085,0.4739334977430953,0.5723026675514086,0.4394484228028846,0.1951132644670405,0.5
78.0,58.0,15.0,25.00933355,67.816568,6.5286312660000005,62.91359494,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5571428571428572,0.3785714285714285,0.05,0.4643828746354779,0.6247798811178262,0.4702519146544402,0.1534129832596671,0.5
92.0,60.0,23.0,18.66746724,71.516474,5.721667141,69.93293255,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.6571428571428571,0.3928571428571428,0.09,0.2824058481127854,0.6679406420451353,0.3447586555450738,0.1786307544458728,0.5
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5642857142857143,0.3857142857142857,0.06,0.3315461160766588,0.5772077214855208,0.4882251862807712,0.3172068938689123,0.5
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.65,0.3571428571428571,0.05,0.2659218318986297,0.680699843785106,0.4466170504889956,0.2110672558326287,0.5
76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5428571428571428,0.3285714285714285,0.065,0.4976836370625089,0.6731433043356966,0.4264609310727139,0.2142562703369255,0.5
87.0,48.0,25.0,18.65396672,61.37879671,6.656730007999999,93.62039175,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.6214285714285714,0.3071428571428571,0.1,0.2820184567099997,0.549680917102961,0.4901729100535724,0.2637306540770263,0.5
71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5071428571428571,0.3928571428571428,0.085,0.4949531246917644,0.5262647832832288,0.4198922686995327,0.2354802488781096,0.5
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.6428571428571429,0.3714285714285714,0.095,0.2898966165786442,0.682923491937707,0.4127477899757243,0.2232104127726904,0.5
67.0,35.0,22.0,23.30546753,63.24648023,6.385684213999999,108.7603001,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.4785714285714286,0.2142857142857142,0.085,0.4154911987854623,0.5714681305874644,0.4480218168349663,0.3181225021064622,0.5
60.0,54.0,19.0,18.74826712,62.49878458,6.417820493,70.23401597,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.4285714285714285,0.35,0.07,0.2847243646483052,0.5627459865124422,0.4530194199035759,0.1797124309822319,0.5
83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5928571428571429,0.3785714285714285,0.09,0.3132429090292785,0.5296612149282233,0.4473247609865762,0.1627358848980979,0.5
83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,maize,India,2016.5,kg/ha,3740.1,2214.92,1999.41,0.5928571428571429,0.3714285714285714,0.07,0.4850748267050398,0.658969024883653,0.5245628570040721,0.282115215857858,0.5
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2010.0,kg/ha,2540.1,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.0
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2011.0,kg/ha,2478.4,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.0769230769230769
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2012.0,kg/ha,2555.7,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.1538461538461538
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2013.0,kg/ha,2572.6,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.2307692307692307
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2014.0,kg/ha,2572.6,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.3076923076923077
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2015.0,kg/ha,2610.7,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.3846153846153846
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2016.0,kg/ha,2597.2,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.4615384615384615
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2017.0,kg/ha,2688.6,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.5384615384615384
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2018.0,kg/ha,3065.3,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.6153846153846154
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2019.0,kg/ha,3070.2,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.6923076923076923
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2020.0,kg/ha,3006.1,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.7692307692307693
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2021.0,kg/ha,3199.3,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.8461538461538461
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2022.0,kg/ha,3387.2,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,0.9230769230769232
68.0,49.0,38.0,24.78467614,81.91411159,6.409439681,145.39505939999998,maize (corn),India,2023.0,kg/ha,3544.9,2592.54,1999.41,0.4857142857142857,0.3142857142857143,0.165,0.4579364304091743,0.7892328992621542,0.4517160962745821,0.4497370544786079,1.0
2.0,40.0,27.0,29.73770045,47.54885174,5.954626604,90.09586854,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0142857142857142,0.25,0.11,0.6000612548961178,0.3883495350386571,0.380986836385502,0.2510684023392514,0.5
39.0,24.0,31.0,33.55695561,53.72979826,4.757114897,98.67527561,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2785714285714286,0.1357142857142857,0.13,0.7096530790650274,0.4604525438865043,0.1947584251372937,0.2818909010457319,0.5
21.0,26.0,27.0,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.15,0.15,0.11,0.5215947051979903,0.3898240677427826,0.3413249064059835,0.2717450270832721,0.5
25.0,22.0,25.0,33.56150184,45.53556603,5.977413802999999,95.70525913,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1785714285714285,0.1214285714285714,0.1,0.7097835311081401,0.3648638185886506,0.3845305377470508,0.2712207779980531,0.5
0.0,21.0,32.0,35.89855625,54.25964196,6.430139436,92.19721736,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0,0.1142857142857142,0.135,0.7768442655299519,0.466633365038323,0.4549351733527798,0.2586177377138129,0.5
20.0,19.0,35.0,34.17719782,50.62161586,6.113935087000001,98.00687989,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1428571428571428,0.1,0.15,0.7274506527732097,0.4241944558472758,0.4057613463247624,0.2794896131656923,0.5
19.0,21.0,34.0,30.01592643,53.19212381,5.074272692,97.72843182,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1357142857142857,0.1142857142857142,0.145,0.6080448253573757,0.4541803741629566,0.2440805252324996,0.2784892567066303,0.5
18.0,17.0,31.0,31.74592134,45.16127859,5.667507706,93.75441586,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1285714285714285,0.0857142857142857,0.13,0.6576862580575225,0.3604976182808767,0.3363361695892429,0.2642121509827457,0.5
11.0,36.0,33.0,35.99009679,52.22780489,5.978634285,95.3713484,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0785714285714285,0.2214285714285714,0.14,0.7794709805159199,0.4429312401677143,0.3847203383331232,0.2700211656053164,0.5
30.0,28.0,30.0,31.86641378,52.19331595,5.064613314,98.46768642,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2142857142857142,0.1642857142857142,0.125,0.6611437349070564,0.4425289140291648,0.2425783682113441,0.2811451131972187,0.5
18.0,19.0,27.0,27.75518664,52.34605806,4.772385986000001,94.11213345,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1285714285714285,0.1,0.11,0.54317390493494,0.4443107067809921,0.1971332751081759,0.2654972922361098,0.5
23.0,23.0,27.0,34.72413192,51.4271781,5.161148592,97.31258083,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1642857142857142,0.1285714285714285,0.11,0.7431446829461453,0.4335916349249895,0.2575908406124546,0.2769952645814421,0.5
37.0,30.0,34.0,27.53907547,53.63549533,6.797779227,99.35408185,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2642857142857143,0.1785714285714285,0.145,0.5369726912554702,0.4593524656097927,0.5121078705292204,0.2843295899065871,0.5
11.0,27.0,30.0,27.69637763,48.56224879999999,6.39474303,89.85646496,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0785714285714285,0.1571428571428571,0.125,0.541486406610406,0.4001711835429968,0.4494305787715791,0.2502083176650227,0.5
12.0,19.0,31.0,27.25373364,52.66319725,5.566704378,91.87312479,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0857142857142857,0.1,0.13,0.5287849346507518,0.4480102517857222,0.3206599607369715,0.2574533981810106,0.5
3.0,28.0,33.0,30.33723921,48.88704844,5.755049971,94.42850522,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0214285714285714,0.1642857142857142,0.14,0.6172647523362748,0.4039600905074755,0.3499501132632145,0.2666338939140614,0.5
37.0,38.0,32.0,31.85744939,45.53106268,5.417340525,91.55845821,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2642857142857143,0.2357142857142857,0.135,0.6608865057323862,0.3648112853586923,0.2974319681591078,0.2563229225926757,0.5
26.0,37.0,30.0,35.39986338,49.45962621,6.166173833999999,97.41054011,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1857142857142857,0.2285714285714285,0.125,0.7625344959456309,0.4106394202643022,0.4138851406914816,0.2773471944708217,0.5
14.0,18.0,30.0,29.80747243,52.13797867,5.191265116,95.74606104,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1,0.0928571428571428,0.125,0.6020633307574428,0.4418833843555872,0.2622743459043478,0.2713673635147369,0.5
40.0,16.0,35.0,34.16438906,54.16482251,4.954739564,98.33351125,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2857142857142857,0.0785714285714285,0.15,0.727083111115233,0.4655272613663083,0.2254915925407804,0.2806630735912152,0.5
4.0,20.0,25.0,28.93270187,47.94053996,5.664587011,99.9834242,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0285714285714285,0.1071428571428571,0.1,0.5769621795163044,0.3929187218292035,0.3358819641009699,0.2865905740993802,0.5
36.0,25.0,33.0,27.98392787,53.33018851,5.548584852,99.61465679,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2571428571428571,0.1428571428571428,0.14,0.5497375325555517,0.4557909495422231,0.3178421423224827,0.2852657351070142,0.5
30.0,17.0,31.0,31.20478173,54.49960506,6.804437106,94.62954663,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2142857142857142,0.0857142857142857,0.13,0.6421584981919176,0.4694326226385095,0.5131432560049572,0.2673561581159013,0.5
28.0,37.0,28.0,32.13409675,50.52559148,6.097869767000001,98.63333684,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2,0.2285714285714285,0.115,0.6688247783965023,0.4230742962247413,0.403262983258827,0.2817402312297959,0.5
38.0,15.0,30.0,28.91862016,48.13974548,5.075504537,97.01331604,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2714285714285714,0.0714285714285714,0.125,0.5765581111255668,0.3952425273053751,0.2442720929106384,0.2759201216808419,0.5
12.0,37.0,30.0,31.09779147,47.41196659,4.546466109,90.28624348,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0857142857142857,0.2285714285714285,0.125,0.6390884603781294,0.3867527195428988,0.1619998400718696,0.2517523460307,0.5
38.0,19.0,31.0,34.73823882,49.08864345,5.855119267999999,90.65022183,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2714285714285714,0.1,0.13,0.7435494741527031,0.4063117702611634,0.365512170891629,0.2530599797786418,0.5
8.0,33.0,29.0,29.98080499,49.48613279,6.442393461,91.82271568,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0571428571428571,0.2,0.12,0.6070370312939283,0.4109486292448494,0.456840831221347,0.2572722977022604,0.5
15.0,27.0,28.0,33.80398664,46.12866113,4.507523551,90.82549241,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1071428571428571,0.1571428571428571,0.115,0.7167415243429344,0.3717824905274129,0.1559437734264342,0.253689659333564,0.5
34.0,16.0,25.0,30.07202564,50.96040505,6.10729559,92.09609766,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2428571428571428,0.0785714285714285,0.1,0.609654567178955,0.4281465560450502,0.4047288194855092,0.2582544536550173,0.5
11.0,36.0,31.0,27.92063282,51.77965917,6.47544932,100.2585673,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0785714285714285,0.2214285714285714,0.13,0.5479213093131219,0.4377034559262993,0.4619814407603022,0.2875790570766598,0.5
33.0,29.0,34.0,31.40948821,49.21729127,6.832979508999999,92.99739415,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2357142857142857,0.1714285714285714,0.145,0.6480324593761178,0.4078124942803248,0.5175819653159602,0.261492464122468,0.5
12.0,31.0,26.0,35.7877738,51.94190321,5.395275719,100.2160615,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0857142857142857,0.1857142857142857,0.105,0.7736654125146951,0.4395960921776853,0.2940006081633262,0.2874263501407575,0.5
12.0,34.0,28.0,33.36140093,45.02236377,6.13526938,98.81596545,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0857142857142857,0.2071428571428571,0.115,0.7040417247018987,0.3588771259399145,0.4090791021907548,0.2823963453469562,0.5
5.0,16.0,31.0,35.96054636,48.69677802,4.555688532,98.00644238,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0357142857142857,0.0785714285714285,0.13,0.7786230441008322,0.4017405162509515,0.1634340449928816,0.2794880413611026,0.5
1.0,30.0,29.0,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0071428571428571,0.1785714285714285,0.12,0.5597635590025782,0.433226356708474,0.4555662941021797,0.2567323347385772,0.5
16.0,35.0,31.0,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1142857142857142,0.2142857142857142,0.13,0.6729115569487903,0.419202525143176,0.2818084440923148,0.2722612405326344,0.5
35.0,18.0,26.0,31.99490489,50.84881347,5.279388967,97.38741498,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.25,0.0928571428571428,0.105,0.6648307300263843,0.4268447993231549,0.2759787336517686,0.2772641148029966,0.5
4.0,40.0,26.0,27.58258929,48.56916221,6.720041791,95.8445641,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0285714285714285,0.25,0.105,0.5382213009216434,0.4002518310070683,0.5000187033702146,0.2717212469958053,0.5
9.0,29.0,34.0,29.38471637,45.88744691,5.72742254,100.8124659,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0642857142857142,0.1714285714285714,0.145,0.5899325340829779,0.3689686381534102,0.345653693819526,0.2895690009903505,0.5
2.0,38.0,33.0,32.38697531,53.2328243,4.691396195,90.21633216,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0142857142857142,0.2357142857142857,0.14,0.6760810159408949,0.4546551603111761,0.1845383250821429,0.2515011816375564,0.5
26.0,32.0,32.0,30.91471455,49.92963856,6.810186079,90.14047759,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.1857142857142857,0.1928571428571428,0.135,0.6338351497755391,0.4161222867671897,0.5140372949540888,0.2512286654407343,0.5
34.0,38.0,31.0,35.37775595,45.58110023,6.454045329,97.41586402,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.2428571428571428,0.2357142857142857,0.13,0.7619001330974084,0.3653949917374323,0.4586528459624387,0.2773663212248911,0.5
5.0,32.0,33.0,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,India,2016.5,kg/ha,3740.1,2592.54,1999.41,0.0357142857142857,0.1928571428571428,0.14,0.6742631143539903,0.4471526122625857,0.3635907331381732,0.2628209912924568,0.5
